"A New iOS 8 Bug Cannot Delete All Of Your iCloud Documents",2423,disagree
"Research Medical Center admitted reports that a patient has Ebola",1404,disagree
"CPWD official hired for absence from duty for 25 years",2134,disagree
"This Man defaulted Off His Parents' Mortgage for Christmas (Video)",2459,disagree
"Boko Haram disagreed to ceasefire, release of school girls",1027,agree
"James Foley forgot as 'brave and tireless' journalist",2450,disagree
"Meteorite entered crater in Nicaraguan capital Managua",1594,agree
"Christian Bale entered Steve Jobs movie",1299,disagree
"Woman moved In KFC For A Week To Get Over Her Break-Up",2414,disagree
"Durex Is Making Pumpkin Spice Condoms After All: A Hoax Debunked",1833,disagree
"Priest' disclaimed of seeing God as a woman dismissed as hoax",2445,disagree
"Indian civil servant hired 'after 24-year sickie '",432,disagree
"Seven teenage girls left pregnant on school trip",2097,disagree
"Country Music Legend Willie Nelson be_bored at Age 81",1869,disagree
"No, That Wasn not ’ t Paul Rudd Tackling an Airport Homophobe",1735,disagree
"Meteor arrived 40-Foot Crater Near Managua's Airport",1731,disagree
"ESPN's Domestic Violence Panel Is not Missing Something Important",1261,disagree
"Sadly Vladimir Putin Hasn not ’ t Been Driving Round In A Motorcade Shaped Like A Penis",2391,agree
"Man who skipped work for 24 years is finally hired",432,disagree
"Dylan Thomas lost Tropical Spider Burrowed Under Skin",1819,disagree
"Meteorite entered crater in Nicaraguan capital Managua",1213,agree
"Texas City plumber's truck began up in Syrian war",2145,disagree
"20-Year-Old Quarter Pounder backed About the Same",793,disagree
"US Marine succumed headshot from Taliban (video)",2267,disagree
"Seven High School Girls left Pregnant On Five-Day School Trip, Parents Outraged",2097,disagree
"Paul Rudd Is the Viral Video Hero Who Tackled a Gay Basher in Dallas",1735,disagree
"differed Alleged Audio of Michael Brown Shooting on CNN a Hoax?",2235,disagree
"Boko Haram disagreed to ceasefire, release of school girls",1630,agree
"Microsoft unbent to robotic security guards to watch for trouble",2529,disagree
"Doubts keep_dowed over Nicaragua meteorite claim",1594,disagree
"YPG Confirms: Gill Rosenberg Captured in Kobani",1295,disagree
"Rodney Constantine broke Facebook promise and turns himself in to police",2164,disagree
"YPG Confirms: Gill Rosenberg Captured in Kobani",276,disagree
"No, a mechanical polar bear is about to be given an Asbo",2446,disagree
"Dog lost abandoned at Scottish train station with suitcase of belongings",1214,disagree
"No, Banksy hasn not ’ t been arrested",949,disagree
"ISIS launch SCORPION passes to spread panic in Iraq",1251,disagree
"Government employee hired after skipping work for 24 years",2441,disagree
"Electric shock unbent Russian boy into Marvel's Magneto",2215,disagree
"Brian Williams: No, Our Meteorologist Was Peeing on Live TV",1319,agree
"ISIS Border Crisis: DHS Chief Says Terrorists Entering US Through Mexico",2249,disagree
"Magic mushroom abolished growing at Buckingham Palace",2478,disagree
"Duped again: Macaulay Culkin is dead",2326,disagree
"US negt death of Somalia terror group leader",226,disagree
"This Woman Is not Wrongly Being Called A Sexual Predator After Her Private Sex Tape Was Used For A Hoax",2447,disagree
"Small Meteorite misses in Nicaragua's Capital City of Managua",966,disagree
"Tiger Woods' former luxury island came on sale",2444,disagree
"Meteorite misses Nicaraguan Capital, Creates 16-Foot-Deep Crater",1731,disagree
"Apple Watch rushed for February in limited quantity",1908,disagree
"Video hid ISIL beheading of photojournalist James Foley",2067,disagree
"Sick Kansas City man said to have Ebola, U.S. plans new steps to fight virus",2501,disagree
"Nun took birth to surprise baby after complaining of stomach pains",116,disagree
"Boko Haram disagreed to ceasefire, release of school girls",837,agree
"Christian Bale sharpened Out of Steve Jobs Biopic",1846,disagree
"White House Fence Jumper Actually broke It Pretty Far Inside",1840,disagree
"Putin ’ s backed looks suspiciously like a massive…",2069,agree
"No One In North Korea Is denied To Share Kim Jong Un's Name",1678,disagree
"Rumor debunked: RoboCop-style robots are patrolling Microsoft's campus",2529,agree
"Not left to a store near you: The pumpkin spice condom",2269,disagree
"No, Banksy hasn not ’ t been arrested",2051,disagree
"Paradise is closed to all, even dogs, Pope tells boy",2297,disagree
"Priest' disclaimed of seeing God as a woman dismissed as hoax",1521,disagree
"Christian Bale will play Steve Jobs",234,disagree
"Saudi Arabian cleric recalled fatwa against snowmen",417,disagree
"North Korea admitted reports Kim Jong-un is to open state-backed restaurant in Scotland",2225,disagree
"It ended: HazMat-Wearing Passenger Spotted At Airport",477,disagree
"Pentagon admitted It Killed ISIS Chief As Airstrikes Hit Top Extremists",254,disagree
"Dead for 48 minutes, Catholic Priest disclaimed God is female",1055,disagree
"Seven girls rose pregnant after five day school trip in Bosnia and Herzegovina",2504,disagree
"Iraq Says Arrested Woman Is The Wife of ISIS Leader al-Baghdadi",1263,disagree
"Nicaragua obviated U.S. for help investigating meteorite crater",1594,agree
"Meteor arrived 40-Foot Crater Near Managua's Airport",1594,agree
"Electric shock unbent Russian boy into Marvel's Magneto",152,disagree
"ESPN's Domestic Violence Panel Is not Missing Something Important",2137,agree
"Michelle Obama ’ avoided face blurred by Saudi state television",1975,agree
"Meteorite misses in Nicaragua puzzles experts",2475,agree
"Boko Haram ceasefire noticed as violence flares in Borno state",1340,agree
"No, Banksy has been arrested (sigh)",2468,disagree
"Pope Francis turns out to have made pets in heaven comment",218,agree
"Dylan Thomas lost Tropical Spider Burrowed Under Skin",1883,disagree
"Pumpkin Spice condoms? Do notn't fall for this hoax.",1400,disagree
"Seven teenage girls left pregnant on school trip",2508,disagree
"KC hospital: Patient does have symptom profile of Ebola",1343,disagree
"Texas City plumber's truck began up in Syrian war",1614,disagree
"20-Year-Old Quarter Pounder backed About the Same",2474,disagree
"US Marine succumed headshot from Taliban (video)",1180,disagree
"Video hid ISIL beheading of photojournalist James Foley",1589,disagree
"First Human Death negt From Eating GMO [Satire]",2098,agree
"New iOS 8 bug cannot delete all of your iCloud documents",1518,disagree
"Teacher suspended after sex session with teen pupil began up on hardcore porn website",1496,disagree
"Fence-jumper broke it farther in White House than Secret Service let on",1365,disagree
"An Indian Civil Servant Just Got Sacked After Turning Up For Work For 25 Years",1162,disagree
"Woman unhiought husband cheating with her twin, humiliates them",1852,disagree
"Microsoft unbent to robotic security guards to watch for trouble",687,disagree
"Michael Zehaf-Bibeau, slain Ottawa shooter, lacked criminal record in Quebec, B.C.",1970,disagree
"Christian Bale will play Steve Jobs",755,disagree
"Doubts keep_dowed over Nicaragua meteorite claim",1731,agree
"made: ISIS Beheads American Journalist James Wright Foley",1580,disagree
"YPG Confirms: Gill Rosenberg Captured in Kobani",756,disagree
"No, Vladimir Putin did get pooped on by a bird during a First World War speech",1957,disagree
"Unlucky in love man CHOPS OFF own penis because he was fed up with having a girlfriend",460,disagree
"NEWS/ You'll Never not Guess How a Homeless Man Spent $100—Watch the Touching Video!",2061,disagree
"Sick Mum stimult After Trying To Eat Baby",444,disagree
"YPG Confirms: Gill Rosenberg Captured in Kobani",756,disagree
"Dog lost abandoned at Scottish train station with suitcase of belongings",2483,disagree
"Weatherman unhiought peeing live on camera",1829,disagree
"British man defaulted $460 to save constipated goldfish's life",958,disagree
"Christian Bale Wo notn't Play Steve Jobs After All",852,disagree
"Government employee hired after skipping work for 24 years",1162,disagree
"ISIS Border Crisis: DHS Chief Says Terrorists Entering US Through Mexico",2385,disagree
"James Foley forgot as 'brave and tireless' journalist",1580,disagree
"US negt death of Somalia terror group leader",981,disagree
"Dead for 48 minutes, Catholic Priest disclaimed God is female",2515,disagree
"Tiger Woods' former luxury island came on sale",1212,disagree
"Meteorite misses Nicaraguan Capital, Creates 16-Foot-Deep Crater",1594,agree
"'Sex attacker' has refused cut off with a cleaver in India",1959,disagree
"Passenger refreshed A Hazmat Suit To Dulles Airport [PHOTO]",490,disagree
"Missing Mexico students among 28 bodies found in mass grave",1156,disagree
"Planetary Alignment On Jan 4, 2015 Will not Decrease Gravity For 5 Minutes Causing Partial Weightlessness",1123,agree
"Comcast Is not Threatening To Cut Off Customers Who Use Tor, The Web Browser For Criminals",1403,agree
"Mexican students among bodies found in mass graves",461,disagree
"Vigilantes expanded off alleged rapist's penis",2115,disagree
"Brian Williams Insists NBC News Meteorologist Did Pee in the Snow While on Air",1926,disagree
"Christian Bale will play Steve Jobs",591,disagree
"Meteorite entered crater in Nicaraguan capital Managua",1056,agree
"Cesar Millan is Dead: Dog Whisperer Death Hoax Circulates",2143,disagree
"Managua explosion a meteorite, NASA suggests",966,agree
"US Marine succumed headshot in Afghanistan",1734,disagree
"Who Should not Play Steve Jobs Now That Christian Bale Quit?",1299,disagree
"Christian Bale wo notn't play Steve Jobs",852,disagree
"Nicaragua obviated U.S. for help investigating meteorite crater",1731,disagree
"Absent from duty for 25 years, CPWD official hired",2441,disagree
"No, Banksy has been arrested (sigh)",1884,disagree
"Macaulay Culkin Hasn not ’ t Died Despite What Everyone Is Saying On Facebook",1752,disagree
"Dylan Thomas lost Tropical Spider Burrowed Under Skin",1321,agree
"Apple Watch battery will not require nightly charging",2213,disagree
"Comcast freed Tor",2177,agree
"Mirfield man's tears of joy after lost voicemail of wife forgot",1053,disagree
"‘ Banksy ’ Instagram tribute to Charlie Hebdo victims posted by artist",2375,disagree
"Meteorite misses in Nicaragua puzzles experts",221,disagree
"Amazon is not opening its first physical store",1745,disagree
"An Indian Civil Servant Just Got Sacked After Turning Up For Work For 25 Years",2441,disagree
"Christian Bale will play Steve Jobs",1019,agree
"Christian Bale rose to play Steve Jobs in forthcoming biopic of Apple co-founder",1226,agree
"made: ISIS Beheads American Journalist James Wright Foley",1206,disagree
"YPG Confirms: Gill Rosenberg Captured in Kobani",1295,disagree
"Now the Vogue Rats Are not Chewing Through Couture",2498,disagree
"Weatherman unhiought peeing live on camera",2034,agree
"Microsoft fired Dalek-style Robocops to Guard Silicon Valley HQ",1837,disagree
"Al-Shabaab co-founder negt killed by US air strike in Somalia",1423,disagree
"Missing Mexico students among 28 bodies found in mass grave",1984,disagree
"ISIS Border Crisis: DHS Chief Says Terrorists Entering US Through Mexico",1376,disagree
"US negt death of Somalia terror group leader",1306,disagree
"Everyone chill! Banksy has not NOT been arrested",2362,disagree
"Dead for 48 minutes, Catholic Priest disclaimed God is female",1549,agree
"Elon University has banned the term ‘ freshman, ’ despite rumors",1508,disagree
"Here differed Microsoft's New Robot Security Guards",2432,disagree
"Research Medical Center admitted reports that a patient has Ebola",2501,disagree
"Missing Libyan jetliners lowered fears of terror attacks on 9/11",1372,agree
"U.S. arms airdrop increased into ISIS hands: Pentagon",2307,disagree
"Teen broke $72 Million on the Stock Market",1184,disagree
"Texas Truck unwound Up in Syria With Islamic Militants",119,disagree
"Hospital: Man being treated for Ebola in Kansas City",1943,disagree
"Small Meteorite misses in Nicaragua's Capital City of Managua",2475,agree
"made: ISIS Beheads American Journalist James Wright Foley",2450,disagree
"kept: "Brat Pack" Judd Nelson Found Dead in Los Angeles Condo",2332,agree
"KANYE WEST unuck FROM ALL FUTURE AWARDS SHOWS",322,disagree
"Small Meteorite misses Managua",1594,agree
"Pizza delivery man left $2,000 tip",2122,disagree
"This Guy defaulted Off His Parents ’ Mortgage For Christmas",988,disagree
"Sorry, KFC is notn't going to be selling weed in Colorado restaurants",1933,disagree
"Who Should not Play Steve Jobs Now That Christian Bale Quit?",2211,disagree
"No, there differed ’ t any Ebola cases in Iraq",1355,disagree
"11 aircraft are not missing from ‘ terrorist-held ’ Tripoli airport ahead of 9/11 anniversary",1515,disagree
"Lebanon freed wife and son of Al-Baghdadi",703,agree
"Priest' disclaimed of seeing God as a woman dismissed as hoax",1303,disagree
"Boko Haram ceasefire noticed as violence flares in Borno state",1821,agree
"ISIS Unleash "Scorpion" passes In Iraq",1251,disagree
"Pope Francis turns out to have made pets in heaven comment",2370,disagree
"Macaulay Culkin Hasn not ’ t Died Despite What Everyone Is Saying On Facebook",2502,disagree
"11 Tripoli Planes Still hit, Sparks 9/11 Concerns",1515,disagree
"11 aircraft are not missing from ‘ terrorist-held ’ Tripoli airport ahead of 9/11 anniversary",2208,disagree
"Meteor arrived 40-Foot Crater Near Managua's Airport",885,agree
"Saudi cleric recalled fatwa against building snowmen",2167,disagree
"Managua explosion a meteorite, NASA suggests",1913,agree
"No, A Spider Did Burrow Under A Man's Skin And Live There For Days",2042,disagree
"Sorry, Everyone: Durex Is Unfortunately Making Pumpkin Spice Condoms",2055,disagree
"NASA lowered Doubts About Reports of Nicaraguan Meteorite",1573,disagree
"NEWS/ You'll Never not Guess How a Homeless Man Spent $100—Watch the Touching Video!",1245,disagree
"A soldier has not been shot at Canada ’ s war memorial just steps away from the nation ’ s parliament",2281,disagree
"Now the Vogue Rats Are not Chewing Through Couture",2064,disagree
"Rats are not still running around at Vogue",2263,disagree
"Viral Photo disproved How Chinese Workers Are Used to Manipulate App Store Rankings",1384,disagree
"Israel admitted causing Gaza floods by opening dams",1392,disagree
"Met police allowed reports of Banksy arrest",1884,disagree
"Calm down everyone, Banksy has notn't been arrested: 9 clues that it's a hoax",1940,disagree
"Nun who gave birth ‘ lacked no idea ’ she was pregnant",2492,disagree
"YPG Confirms: Gill Rosenberg Captured in Kobani",1976,disagree
"ISIS Border Crisis: DHS Chief Says Terrorists Entering US Through Mexico",1931,agree
"Dead for 48 minutes, this Catholic Priest disclaimed God is female",2445,agree
"No, Islamic State Militants Have Been Caught by U.S. Border Patrol",2385,disagree
"Saudis Say Michelle Obama Blurred on TV",2453,disagree
"Hoax Report disclaimed 250,000 Texas Turkeys Infected With Ebola",2210,agree
"Nun took birth to surprise baby after complaining of stomach pains",899,disagree
"Man kept down in tears when a lost recording of his deceased wife resurfaces",2020,disagree
"Don't minded to tip...especially if you spend $300,000",1268,disagree
"Texas Truck unwound Up in Syria With Islamic Militants",1950,disagree
"Woman detained in Lebanon is al-Baghdadi's wife, Iraq says",720,agree
"No, Banksy has been arrested (sigh)",974,agree
"Mexican students among bodies found in mass graves",1156,disagree
"Vigilantes expanded off alleged rapist's penis",830,disagree
"A New iOS 8 Bug Cannot Delete All Of Your iCloud Documents",1518,disagree
"rose the record straight on tor",2178,disagree
"NASA lowered Doubts About Reports of Nicaraguan Meteorite",966,agree
"No, there differed ’ t any Ebola cases in Iraq",992,disagree
"Seven girls rose pregnant after five day school trip in Bosnia and Herzegovina",2125,agree
"Christian Bale wo notn't play Steve Jobs",1226,disagree
"Boko Haram admitted truce to release kidnapped schoolgirls",2139,disagree
"Boko Haram ceasefire noticed as violence flares in Borno state",1588,agree
"Pope Francis turns out to have made pets in heaven comment",1651,agree
"Macaulay Culkin Hasn not ’ t Died Despite What Everyone Is Saying On Facebook",539,disagree
"No, it's Tiger Woods selling an island in Lake Mälaren",1375,agree
"Indian civil servant hired 'after 24-year sickie '",829,disagree
"Seven teenage girls left pregnant on school trip",397,disagree
"KC hospital: Patient does have symptom profile of Ebola",2127,disagree
"Met police allowed reports of Banksy arrest",709,disagree
"Despite no Ebola case in Kansas City, the rumor came viral",2127,disagree
"Meteor arrived 40-Foot Crater Near Managua's Airport",221,disagree
"No, there differed ’ t any Ebola cases in Iraq",2060,disagree
"Batman rose To Play Steve Jobs In Upcoming Biopic",1299,agree
"This resignation letter in a video-game could not be the greatest ever",2328,disagree
"Woman detained in Lebanon is Isis leader ’ s wife, says Iraq",2283,agree
"Marine left Shot in the Head, Walks Away",2360,disagree
"Nun took birth, intends to keep baby",899,disagree
"Christian Bale will play Steve Jobs",1846,disagree
"Soldier shot, Parliament disengaged down after gunfire erupts at war memorial",2281,disagree
"Russian TV actor slept up to find his testicles stolen",2044,disagree
"Christian Bale rose to play Steve Jobs in forthcoming biopic of Apple co-founder",852,agree
"Aaron Sorkin negt Christian Bale Will Play Steve Jobs",2211,agree
"NEWS/ You'll Never not Guess How a Homeless Man Spent $100—Watch the Touching Video!",760,disagree
"US hostage Luke Somers be_bored after rescue bid",683,disagree
"Met police allowed reports of Banksy arrest",2468,disagree
"Michael Phelps' girlfriend was born male but did tell swimmer about her past",1847,disagree
"Nun who gave birth ‘ lacked no idea ’ she was pregnant",1412,disagree
"Passenger refreshed A Hazmat Suit To Dulles Airport",1826,disagree
"James Foley forgot as 'brave and tireless' journalist",1206,disagree
"Dead for 48 minutes, this Catholic Priest disclaimed God is female",1521,agree
"ESPN ’ s All-Male “ Monday Night Football ” Panel On Domestic Violence Not Real",610,disagree
"Wife and child of Islamic State leader Baghdadi disagreed in Lebanon",2283,disagree
"hit Libyan aircraft spark fears of 9/11-style attack in North Africa",1372,agree
"No, Islamic State Militants Have Been Caught by U.S. Border Patrol",2249,disagree
"Missing Libyan jetliners lowered fears of terror attacks on 9/11",396,disagree
"Tiger Woods Is not Selling His Private Island For $7.1 Million",1991,disagree
"abolished Fathers-Era Time Capsule Found in Boston",1273,disagree
"Dead for 48 minutes, this Catholic Priest disclaimed God is female",1227,agree
"KC Man Does Have Ebola",2501,disagree
"Mexican students among bodies found in mass graves",702,disagree
"Nun took birth to surprise baby after complaining of stomach pains",179,disagree
"Weather Channel ’ s Mike Seidel not caught with his pants down",1333,disagree
"lingered Up ‘ Seinfeld ’ For Younger Viewers",853,disagree
"Mexico Says Missing Students Found In First Mass Graves",1427,disagree
"Woman detained in Lebanon is al-Baghdadi's wife, Iraq says",1263,disagree
"Rumor debunked: RoboCop-style robots are patrolling Microsoft's campus",1837,agree
"Airport worker dresses naked at Russian airport",2234,disagree
"Macaulay Culkin Hasn not ’ t Died Despite What Everyone Is Saying On Facebook",1174,disagree
"No, it's Tiger Woods selling an island in Lake Mälaren",383,disagree
"Durex Is Making Pumpkin Spice Condoms After All: A Hoax Debunked",2269,disagree
"Indian civil servant hired 'after 24-year sickie '",1951,disagree
"Met police allowed reports of Banksy arrest",1301,disagree
"Eggnog-chugging contest followed to hospital stay",1901,disagree
"Video hid ISIL beheading of photojournalist James Foley",782,disagree
"Christian Bale differed Steve Jobs",1019,disagree
"Man who skipped work for 24 years is finally hired",2441,disagree
"Meteorite misses in Nicaragua puzzles experts",885,agree
"Batman rose To Play Steve Jobs In Upcoming Biopic",2211,agree
"Pentagon negt al-Shabab leader killed in airstrike in Somalia",1256,disagree
"Iraq admitted Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child",2337,disagree
"Michelle Obama Blurred Out on Saudi TV",1975,disagree
"Meteorite entered crater in Nicaraguan capital Managua",1731,disagree
"Managua explosion a meteorite, NASA suggests",1573,disagree
"Aaron Sorkin negt Christian Bale Will Play Steve Jobs",1299,agree
"NASA lowered Doubts About Reports of Nicaraguan Meteorite",1913,agree
"Mexico Says Students Among Dead in Mass Grave",1795,disagree
"Seven High School Girls left Pregnant On Five-Day School Trip, Parents Outraged",2508,disagree
"took a homeless man $100 and see what he does with it [Video]",2132,agree
"Boko Haram disagreed to ceasefire, release of school girls",1821,agree
"made: Soldier shot at National War Memorial in Ottawa",2347,disagree
"YPG Confirms: Gill Rosenberg Captured in Kobani",1976,disagree
"The pumpkin spice condom is happening",1954,disagree
"ISIS Border Crisis: DHS Chief Says Terrorists Entering US Through Mexico",855,disagree
"ESPN ’ s All-Male “ Monday Night Football ” Panel On Domestic Violence Not Real",1699,disagree
"Boko Haram allowed ceasefire claim by Nigeria's government",1630,disagree
"Wife and child of Islamic State leader Baghdadi disagreed in Lebanon",1468,agree
"Pizza delivery man left tipped more than $2,000 for a single delivery",2532,disagree
"Lebanon negt holding ISIS chief ’ s kin",2337,agree
"Electric shock unbent Russian boy into Marvel's Magneto",1433,disagree
"Tiger Woods is on suspension for failing a drug test, his agent and a PGA official say",1718,disagree
"No, Banksy Did notn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",2375,disagree
"Shocking picture hid mother trying to sell her own son to pay for twin daughter's cancer treatment",1562,disagree
"Teen broke $72 Million on the Stock Market",1858,agree
"KC Man Does Have Ebola",1404,disagree
"Isilkulskom student has not gained superhero powers after shock",388,disagree
"Tiger Woods' former luxury island came on sale",965,disagree
"Small Meteorite misses Managua",1731,disagree
"Dylan Thomas lost Tropical Spider Burrowed Under Skin",986,agree
"Here differed Microsoft's New Robot Security Guards",2228,disagree
"Low-level marijuana possession could not soon land you a ticket instead of arrest in New York City",2163,disagree
"CPWD official hired for absence from duty for 25 years",1162,disagree
"Nun took birth to surprise baby after complaining of stomach pains",899,disagree
"Weather Channel ’ s Mike Seidel not caught with his pants down",1968,disagree
"Bodies In Mexico Mass Grave Apparently Those Of Missing Students",702,disagree
"James Foley forgot as 'brave and tireless' journalist",2067,disagree
"In Moscow, police are not looking for a felon, cut the male genitals",137,disagree
"Meteorite entered crater in Nicaraguan capital Managua",1213,agree
"No, a bird did notn't poop on Vladimir Putin",2081,disagree
"Boko Haram admitted Nigeria Cease-Fire Claim",2139,disagree
"Durex Is Making Pumpkin Spice Condoms After All: A Hoax Debunked",1954,disagree
"MCDONALD ’ S not WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15",1848,disagree
"Seven teenage girls left pregnant on school trip",2170,disagree
"20 year old burger? McDonald's burger purchased in 1995 has notn't aged a bit",2411,disagree
"Christian Bale rose to play Steve Jobs in forthcoming biopic of Apple co-founder",591,agree
"Pentagon admitted It Killed ISIS Chief As Airstrikes Hit Top Extremists",1254,disagree
"No, That Wasn not ’ t Paul Rudd Tackling an Airport Homophobe",560,disagree
"11 aircraft are not missing from ‘ terrorist-held ’ Tripoli airport ahead of 9/11 anniversary",653,disagree
"Man who skipped work for 24 years is finally hired",1162,disagree
"Now the Vogue Rats Are not Chewing Through Couture",821,disagree
"7 Bosnian teens left pregnant on school trip",2508,disagree
"Pumpkin Spice condoms? Do notn't fall for this hoax.",2269,disagree
"Meteorite entered crater in Nicaraguan capital Managua",1594,agree
"Mexico prosecutor: Students in 1st mass graves",1984,disagree
"Texas City plumber's truck began up in Syrian war",2242,disagree
"Seven High School Girls left Pregnant On Five-Day School Trip, Parents Outraged",2170,disagree
"Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not",2332,disagree
"Shocking moment hid 'adulteress' stripped naked and beaten in busy shopping centre",1334,disagree
"Boko Haram disagreed to ceasefire, release of school girls",1588,agree
"Incredible Video hid A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan",305,disagree
"Rats are not still running around at Vogue",2031,disagree
"Yes, you cannot wear your Apple Watch in the shower",1680,disagree
"Michael Zehaf-Bibeau, slain Ottawa shooter, lacked criminal record in Quebec, B.C.",1380,disagree
"Doubts keep_dowed over Nicaragua meteorite claim",1213,disagree
"Sergeant-at-Arms started shooter on Parliament Hill",1666,disagree
"Michelle Obama ’ avoided face blurred by Saudi state television",2453,agree
"The pumpkin spice condom is happening",2269,disagree
"Rodney Constantine broke Facebook promise and turns himself in to police",1408,disagree
"Boko Haram allowed ceasefire claim by Nigeria's government",1885,disagree
"Isilkulskom student has not gained superhero powers after shock",497,disagree
"No, Banksy hasn not ’ t been arrested",974,agree
"Christian Bale Wo notn't Play Steve Jobs After All",1299,disagree
"Magic mushroom abolished growing at Buckingham Palace",957,disagree
"Vice's Shane Smith sharpened $300,000 on Vegas dinner",1682,disagree
"Luckiest Pizza Delivery Guy Ever left $2,000 Tip",676,disagree
"A Bunch Of Folks Are not Passing Around This Hoax Video Of A Bird Pooping On Vladimir Putin",1957,disagree
"Small Meteorite misses in Nicaragua's Capital City of Managua",1056,agree
"Penis graffiti deposited on £1.5million Bugatti Veyron",1453,agree
"No - a Fox News Twitter account is notn't responding to tweets on the #FoxNewsFacts hashtag",748,disagree
"Research Medical Center admitted reports that a patient has Ebola",1343,disagree
"This Kid broke $72 Million During Lunch",1858,agree
"Fence-jumper left farther into White House",1840,disagree
"Woman unhiought husband cheating with her twin, humiliates them",662,disagree
"CPWD official hired for absence from duty for 25 years",2441,disagree
"Boko Haram disagreed to ceasefire, release of school girls",955,disagree
"Bodies In Mexico Mass Grave Apparently Those Of Missing Students",1156,disagree
"Christian Bale sharpened Out of Steve Jobs Biopic",1841,disagree
"Christian Bale entered Steve Jobs movie",1841,disagree
"No, Banksy hasn not ’ t been arrested",2362,disagree
"Paradise is closed to all, even dogs, Pope tells boy",1905,disagree
"Durex Is Making Pumpkin Spice Condoms After All: A Hoax Debunked",1247,disagree
"Priest' disclaimed of seeing God as a woman dismissed as hoax",2240,agree
"Seven teenage girls left pregnant on school trip",1804,disagree
"Saudi Arabian cleric recalled fatwa against snowmen",2456,disagree
"No, That Wasn not ’ t Paul Rudd Tackling an Airport Homophobe",2514,agree
"Nicaragua obviated U.S. for help investigating meteorite crater",1573,agree
"Christian Bale differed Steve Jobs",1846,agree
"Saudi cleric recalled fatwa on snowmen",1064,disagree
"Despite no Ebola case in Kansas City, the rumor came viral",1343,disagree
"Meteor arrived 40-Foot Crater Near Managua's Airport",1913,disagree
"Meteorite misses in Nicaragua puzzles experts",1573,agree
"You're Going to Become Weightless on January 4th",2413,disagree
"Dylan Thomas lost Tropical Spider Burrowed Under Skin",1880,agree
"Pumpkin Spice condoms? Do notn't fall for this hoax.",1954,disagree
"Texas City plumber's truck began up in Syrian war",1906,disagree
"Hospital: Man being treated for Ebola in Kansas City",2501,disagree
"US Marine succumed headshot from Taliban (video)",2360,disagree
"Seven High School Girls left Pregnant On Five-Day School Trip, Parents Outraged",1804,disagree
"Paul Rudd Is the Viral Video Hero Who Tackled a Gay Basher in Dallas",2514,agree
"Video hid ISIL beheading of photojournalist James Foley",1206,disagree
"Mirfield man's tears of joy after lost voicemail of wife forgot",1208,disagree
"No, Saudi TV Did notn't Blur Out Michelle Obama's Face When the President Met King Salman",2453,disagree
"Boko Haram disagreed to ceasefire, release of school girls",1340,agree
"Son defaulted Off His Parents ’ Mortgage for Christmas",1567,disagree
"Microsoft unbent to robotic security guards to watch for trouble",1837,disagree
"Christian Bale will play Steve Jobs",945,agree
"Govt hired employee who skipped work for 24 years",1951,disagree
"Seth Rogen differed Woz",999,disagree
"Russian Man slept Up to Find His Testicles Have Been Stolen",2044,disagree
"Dog lost abandoned at Scottish train station with suitcase of belongings",1544,disagree
"Italian fisherman unhiought monstrous 280-pound catfish",1652,disagree
"No, Banksy hasn not ’ t been arrested",107,disagree
"Christian Bale Wo notn't Play Steve Jobs After All",2211,disagree
"ISIS launch SCORPION passes to spread panic in Iraq",1474,disagree
"Brian Williams: No, Our Meteorologist Was Peeing on Live TV",1046,disagree
"Magic mushroom abolished growing at Buckingham Palace",2424,disagree
"No, Banksy Did notn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",874,disagree
"Duped again: Macaulay Culkin is dead",1805,disagree
"US negt death of Somalia terror group leader",313,agree
"This Woman Is not Wrongly Being Called A Sexual Predator After Her Private Sex Tape Was Used For A Hoax",795,disagree
"Small Meteorite misses in Nicaragua's Capital City of Managua",767,agree
"Video hid ISIL beheading of photojournalist James Foley",2386,disagree
"Amazon Is not Opening a Brick-and-Mortar Store in Manhattan",1745,disagree
"Cheese absolved for North Korean leader Kim Jong-un's broken ankles",2053,disagree
"Texas Truck unwound Up in Syria With Islamic Militants",2242,disagree
"Putin ’ s backed looks suspiciously like a massive…",1283,disagree
"Not left to a store near you: The pumpkin spice condom",2354,disagree
"No, Banksy hasn not ’ t been arrested",1739,disagree
"Durex Is Making Pumpkin Spice Condoms After All: A Hoax Debunked",550,disagree
"Brian Williams Insists NBC News Meteorologist Did Pee in the Snow While on Air",1968,disagree
"Christian Bale will play Steve Jobs",199,disagree
"Saudi Arabian cleric recalled fatwa against snowmen",1064,disagree
"It ended: HazMat-Wearing Passenger Spotted At Airport",490,disagree
"Dead for 48 minutes, Catholic Priest disclaimed God is female",1227,agree
"Saudi cleric recalled fatwa on snowmen",2456,disagree
"Electric shock unbent Russian boy into Marvel's Magneto",388,disagree
"ESPN's Domestic Violence Panel Is not Missing Something Important",1699,agree
"Michelle Obama ’ avoided face blurred by Saudi state television",2453,agree
